Date,Timestamp,Invoice No.,Item Name
2024-01-27,2024-01-27 19:58:07,21428,Bon Bon (350 ML)
2024-01-27,2024-01-27 19:58:07,21428,Calzones Veg (Calzone Veg)
2024-01-27,2024-01-27 19:08:50,21427,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 19:08:50,21427,Iced Latte (350 ML)
2024-01-27,2024-01-27 18:56:06,C2372,Vietnamese (350 ML)
2024-01-27,2024-01-27 18:53:52,C2371,Chicken Calzone
2024-01-27,2024-01-27 18:53:52,C2371,Baked Vada Pav
2024-01-27,2024-01-27 18:51:16,21426,Hot Chocolate (250 ML)
2024-01-27,2024-01-27 18:51:16,21426,Iced Americano (350 ML)
2024-01-27,2024-01-27 18:45:48,21425,Cold Brew
2024-01-27,2024-01-27 18:24:02,21424,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 18:24:02,21424,Baked Vada Pav
2024-01-27,2024-01-27 18:24:02,21424,Chicken Calzone
2024-01-27,2024-01-27 18:24:02,21424,Calzones Veg (Calzone Veg)
2024-01-27,2024-01-27 18:24:02,21424,Spicy Banana Chips 60 Gm
2024-01-27,2024-01-27 17:57:24,21423,Iced Latte (350 ML)
2024-01-27,2024-01-27 17:57:24,21423,ALMOND MILK (200 ML)
2024-01-27,2024-01-27 17:57:24,21423,OAT MILK (200 ML)
2024-01-27,2024-01-27 17:57:24,21423,Berliners (Nutella Berliner)
2024-01-27,2024-01-27 17:44:38,21421,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 17:53:41,C2370,CHILLI GUVAVA JUICE
2024-01-27,2024-01-27 17:44:54,21422,Hot Chocolate (250 ML)
2024-01-27,2024-01-27 17:44:54,21422,ORANGE JUICE
2024-01-27,2024-01-27 17:44:38,21421,Double Restritto 44 Ml
2024-01-27,2024-01-27 17:44:24,21420,Iced Americano (350 ML)
2024-01-27,2024-01-27 17:44:24,21420,Vietnamese (350 ML)
2024-01-27,2024-01-27 17:44:24,21420,Flat White 250 Ml
2024-01-27,2024-01-27 17:44:24,21420,Berliners (Dark Choco Mousse Berliner)
2024-01-27,2024-01-27 17:36:37,21419,Classic Frappe (350 ML)
2024-01-27,2024-01-27 17:36:37,21419,Berliners (Blueberry Cheese Cake Berliner)
2024-01-27,2024-01-27 17:35:01,21418,Iced Mocha (350 ML)
2024-01-27,2024-01-27 17:35:01,21418,ALMOND MILK (200 ML)
2024-01-27,2024-01-27 17:24:02,21417,Kaapicino (250 ML)
2024-01-27,2024-01-27 17:23:15,21416,Berliners (Blueberry Cheese Cake Berliner)
2024-01-27,2024-01-27 17:23:15,21416,Rosella Cheesecake Berliner
2024-01-27,2024-01-27 17:12:21,21415,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 17:12:21,21415,South Indian Filter Kaapi (250 ML)
2024-01-27,2024-01-27 17:12:21,21415,Berliners (Lotus Biscoff Berliner)
2024-01-27,2024-01-27 16:56:15,21414,Iced Mocha (350 ML)
2024-01-27,2024-01-27 16:56:15,21414,Madagascar Chocochip Frappe (350 ML)
2024-01-27,2024-01-27 16:56:15,21414,Papparoti (Plain)
2024-01-27,2024-01-27 16:56:15,21414,Baked Pav Bhaji
2024-01-27,2024-01-27 16:35:02,21413,Classic Frappe (350 Ml)
2024-01-27,2024-01-27 16:35:02,21413,Cafe Mocha (250 Ml)
2024-01-27,2024-01-27 16:32:10,21412,Cashew Nuts Nankhatai Veg
2024-01-27,2024-01-27 16:32:10,21412,Hyderabadi Chicken Keema Pav
2024-01-27,2024-01-27 16:32:10,21412,Origanal South Indian Frappe (450 ML)
2024-01-27,2024-01-27 16:32:10,21412,Yellow Banana Chips 60 Gm
2024-01-27,2024-01-27 16:22:40,21411,Bon Bon (350 ML)
2024-01-27,2024-01-27 16:22:40,21411,Cafe Mocha (350 ML)
2024-01-27,2024-01-27 16:07:59,21410,South Indian Filter Kaapi (250 ML)
2024-01-27,2024-01-27 15:55:56,21409,Madagascar Hot Chocolate (250 ML)
2024-01-27,2024-01-27 15:48:18,21408,Iced Americano (350 ML)
2024-01-27,2024-01-27 15:31:55,C2369,South Indian Filter Kaapi (250 ML)
2024-01-27,2024-01-27 15:20:45,21407,Classic Frappe (350 Ml)
2024-01-27,2024-01-27 14:34:34,21406,Madagascar Hot Chocolate (250 ML)
2024-01-27,2024-01-27 14:34:34,21406,Iced Mocha (350 ML)
2024-01-27,2024-01-27 14:14:22,21405,Vietnamese (350 ML)
2024-01-27,2024-01-27 14:14:22,21405,Madagascar Chocochip Frappe (350 ML)
2024-01-27,2024-01-27 14:08:07,C2368,South Indian Filter Kaapi (250 ML)
2024-01-27,2024-01-27 13:48:54,21404,Cappucino (250 ML)
2024-01-27,2024-01-27 13:41:47,21403,Spicy Banana Chips 60 Gm
2024-01-27,2024-01-27 13:41:47,21403,Cappucino (350 ML)
2024-01-27,2024-01-27 13:41:44,C2367,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-27,2024-01-27 13:40:19,C2366,Gluten Free Hazelnut Brownie
2024-01-27,2024-01-27 13:22:27,21402,Classic Frappe (450 ML)
2024-01-27,2024-01-27 12:45:16,21401,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 12:33:10,21400,Double Restritto 44 Ml
2024-01-27,2024-01-27 12:31:08,21399,Almond Frappe (350 ML)
2024-01-27,2024-01-27 12:24:15,21398,Iced Americano (450 ML)
2024-01-27,2024-01-27 12:18:43,21397,Madagascar Chocochip Frappe (350 ML)
2024-01-27,2024-01-27 12:18:43,21397,Cafe Latte (250 ML)
2024-01-27,2024-01-27 12:18:43,21397,Flat White 250 Ml
2024-01-27,2024-01-27 11:50:16,21396,Iced Latte (350 ML)
2024-01-27,2024-01-27 11:46:57,21395,Americano (250 ML)
2024-01-27,2024-01-27 11:42:21,21394,Madagascar Chocochip Frappe (350 ML)
2024-01-27,2024-01-27 11:42:21,21394,Vietnamese (350 ML)
2024-01-27,2024-01-27 11:40:05,C2365,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-27,2024-01-27 11:37:05,21393,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 11:37:05,21393,Baked Vada Pav
2024-01-27,2024-01-27 11:37:05,21393,Chicken Calzone
2024-01-27,2024-01-27 11:37:05,21393,Whole Wheat Ladi Pav 4 Pc
2024-01-27,2024-01-27 11:32:37,21392,South Indian Filter Kaapi (250 ML)
2024-01-27,2024-01-27 11:28:46,21391,Cafe Latte (250 ML)
2024-01-27,2024-01-27 11:07:04,21390,Origanal South Indian Frappe (350 ML)
2024-01-27,2024-01-27 11:07:04,21390,Iced Latte (350 ML)
2024-01-27,2024-01-27 11:07:04,21390,Almond Honey Latte (350 ML)
2024-01-27,2024-01-27 11:07:04,21390,Berliner Mix 3 Pcs (Lotus Biscoff Berliner)
2024-01-27,2024-01-27 11:07:04,21390,Berliner Mix 3 Pcs (Nutella Berliner)
2024-01-27,2024-01-27 11:07:04,21390,Rosella Cheesecake Berliner
2024-01-27,2024-01-27 11:05:40,21389,Chicken Calzone
2024-01-27,2024-01-27 10:41:54,C2364,Baked Vada Pav
2024-01-27,2024-01-27 10:41:54,C2364,Hyderabadi Chicken Keema Pav
2024-01-27,2024-01-27 10:40:57,C2363,Vietnamese (350 ML)
2024-01-27,2024-01-27 10:40:57,C2363,Berliners (Nutella Berliner)
2024-01-27,2024-01-27 10:34:53,21388,CHILLI GUVAVA JUICE
2024-01-27,2024-01-27 10:22:41,21387,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 09:55:58,21386,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 09:47:44,21385,Americano (250 ML)
2024-01-27,2024-01-27 09:47:44,21385,Baked Pav Bhaji
2024-01-27,2024-01-27 08:31:44,21384,South Indian Filter Kaapi (250 ML)
2024-01-27,2024-01-27 08:16:17,21383,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 08:16:17,21383,Pour Over
2024-01-27,2024-01-27 07:52:50,21382,Madagascar Hot Chocolate (350 ML)
2024-01-27,2024-01-27 07:52:50,21382,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 07:47:04,21381,Plain Nankhatai Veg
2024-01-27,2024-01-27 07:47:04,21381,Add On Syrup (Add On hazelnuts Syrup)
2024-01-27,2024-01-27 07:39:44,21380,Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS)
2024-01-27,2024-01-27 07:39:44,21380,Chicken Calzone
2024-01-27,2024-01-27 07:39:44,21380,Baked Pav Bhaji
2024-01-27,2024-01-27 07:39:44,21380,Cappucino (350 ML)
2024-01-27,2024-01-27 07:39:44,21380,Berliners (Blueberry Cheese Cake Berliner)
2024-01-27,2024-01-27 07:39:44,21380,Strawbery Rosella Frangipani Tart
2024-01-27,2024-01-27 07:39:44,21380,Madagascar Chocochip Frappe (350 ML)
2024-01-27,2024-01-27 05:28:46,C2362,Papparoti (Add On Nutella sauce)
2024-01-27,2024-01-27 05:28:46,C2362,Origanal South Indian Frappe (350 ML)
2024-01-27,2024-01-27 03:48:58,21379,Vietnamese (350 ML)
2024-01-27,2024-01-27 03:48:58,21379,Tartlets (chocolate Tartlet)
2024-01-27,2024-01-27 03:48:58,21379,Tartlets (Filter Kaapi Tartlet)
2024-01-27,2024-01-27 03:48:58,21379,Tartlets (Salted Caramel Tartlet)
2024-01-27,2024-01-27 03:48:58,21379,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-27,2024-01-27 03:04:44,21378,Iced Latte (350 ML)
2024-01-27,2024-01-27 03:04:44,21378,Vietnamese (450 ML)
2024-01-27,2024-01-27 03:03:13,21377,Classic Frappe (350 ML)
2024-01-27,2024-01-27 03:03:13,21377,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-27,2024-01-27 03:03:13,21377,Calzones Veg (Calzone Paneer)
2024-01-27,2024-01-27 03:03:13,21377,Baked Vada Pav
2024-01-27,2024-01-27 02:55:17,21376,Iced Americano (350 Ml)
2024-01-27,2024-01-27 02:23:03,21375,Cappucino (350 ML)
2024-01-27,2024-01-27 02:18:54,21374,MANGO JUICE
2024-01-27,2024-01-27 02:17:30,21373,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 02:16:50,21372,Cappucino (350 ML)
2024-01-27,2024-01-27 02:15:42,21371,Calzones Veg (Calzone Paneer)
2024-01-27,2024-01-27 02:15:42,21371,Rosella Cheesecake Berliner
2024-01-27,2024-01-27 02:15:42,21371,Calzones Veg (Calzone Veg)
2024-01-27,2024-01-27 02:15:42,21371,Baked Pav Bhaji
2024-01-27,2024-01-27 02:15:42,21371,Hyderabadi Chicken Keema Pav
2024-01-27,2024-01-27 02:15:42,21371,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-27,2024-01-27 02:15:42,21371,Papparoti (Plain)
2024-01-27,2024-01-27 02:05:39,21370,CHILLI GUVAVA JUICE
2024-01-27,2024-01-27 02:05:39,21370,Americano (250 ML)
2024-01-27,2024-01-27 02:05:39,21370,Iced Americano (350 ML)
2024-01-27,2024-01-27 02:02:55,21369,Baked Vada Pav
2024-01-27,2024-01-27 02:02:55,21369,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 01:41:05,21368,Almond Frappe (450 ML)
2024-01-27,2024-01-27 01:41:05,21368,Papparoti (Add On Nutella sauce)
2024-01-27,2024-01-27 01:37:45,21367,Classic Frappe (350 ML)
2024-01-27,2024-01-27 01:37:45,21367,OAT MILK (200 ML)
2024-01-27,2024-01-27 01:37:45,21367,South Indian Filter Kaapi (150 ML)
2024-01-27,2024-01-27 01:32:43,21366,Origanal South Indian Frappe (350 ML)
2024-01-27,2024-01-27 01:28:50,21365,Almond Frappe (450 ML)
2024-01-27,2024-01-27 01:28:50,21365,Classic Frappe (450 ML)
2024-01-27,2024-01-27 01:28:50,21365,Cappucino (250 ML)
2024-01-27,2024-01-27 01:28:50,21365,Add On Syrup (Add On hazelnuts Syrup)
2024-01-27,2024-01-27 01:28:50,21365,Hyderabadi Soya Keema Pav
2024-01-27,2024-01-27 01:15:48,21364,Hyderabadi Chicken Keema Pav
2024-01-27,2024-01-27 01:15:48,21364,Spicy Banana Chips 60 Gm
2024-01-27,2024-01-27 01:15:48,21364,Choco-crinkle-cookies (with Egg) (COMBO 3 PCS)
2024-01-27,2024-01-27 01:10:29,21363,Cafe Mocha (250 ML)
2024-01-27,2024-01-27 01:10:29,21363,Madagascar Chocochip Frappe (350 ML)
2024-01-27,2024-01-27 00:47:30,21362,Hot Chocolate (250 ML)
2024-01-27,2024-01-27 00:36:23,21361,Hot Chocolate (250 ML)
2024-01-27,2024-01-27 00:36:23,21361,Vietnamese (350 ML)
2024-01-27,2024-01-27 00:36:23,21361,Kaapicino (250 ML)
2024-01-27,2024-01-27 00:33:39,21360,Cold Brew
2024-01-27,2024-01-27 00:33:39,21360,Sea Salt Dark Mocha (250 ML)
2024-01-27,2024-01-27 00:32:25,21359,Classic Frappe (350 ML)
2024-01-27,2024-01-27 00:32:25,21359,Hyderabadi Chicken Keema Pav
2024-01-27,2024-01-27 00:32:25,21359,Baked Vada Pav
2024-01-27,2024-01-27 00:25:16,21358,Classic Frappe (350 ML)
2024-01-27,2024-01-27 00:25:16,21358,Berliners (Nutella Berliner)
2024-01-27,2024-01-27 00:21:59,21357,Classic Frappe (450 ML)
2024-01-27,2024-01-27 00:21:59,21357,Add On Syrup (Add On Vanilla Syrup)
2024-01-27,2024-01-27 00:21:59,21357,Vietnamese (350 ML)
2024-01-27,2024-01-27 00:14:13,21356,Caramel Frappe (350 ML)
2024-01-27,2024-01-27 00:14:13,21356,Hazelnut Frappe (350 ML)
2024-01-27,2024-01-27 00:07:08,21355,Classic Frappe (350 ML)
2024-01-27,2024-01-27 00:07:08,21355,Almond Honey Latte (250 ML)
2024-01-27,2024-01-27 00:00:53,21354,Madagascar Chocochip Frappe (350 ML)
2024-01-27,2024-01-27 00:00:53,21354,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-26,2024-01-26 23:58:33,21353,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-26,2024-01-26 23:58:33,21353,Almond Frappe (350 ML)
2024-01-26,2024-01-26 23:54:41,21352,Classic Frappe (350 Ml)
2024-01-26,2024-01-26 23:54:14,21351,Baked Pav Bhaji
2024-01-26,2024-01-26 23:26:49,21350,Hot Chocolate (250 ML)
2024-01-26,2024-01-26 23:20:30,21349,Classic Frappe (350 Ml)
2024-01-26,2024-01-26 23:20:11,21348,Double Restritto 44 Ml
2024-01-26,2024-01-26 23:17:27,21347,Hot Chocolate (250 ML)
2024-01-26,2024-01-26 23:17:27,21347,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 23:17:27,21347,Tartlets (Kacha Nimbu Tartlet)
2024-01-26,2024-01-26 23:05:37,21346,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 23:05:37,21346,Papparoti (Plain)
2024-01-26,2024-01-26 23:02:58,21345,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 23:02:58,21345,Kaapicino (250 ML)
2024-01-26,2024-01-26 23:02:17,21344,Madagascar Chocochip Frappe (350 ML)
2024-01-26,2024-01-26 23:02:17,21344,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 23:02:17,21344,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-26,2024-01-26 23:02:17,21344,Madagascar Hot Chocolate (250 ML)
2024-01-26,2024-01-26 22:59:41,21343,Cappucino (250 ML)
2024-01-26,2024-01-26 22:59:41,21343,Berliners (Dark Choco Mousse Berliner)
2024-01-26,2024-01-26 22:54:06,21342,Berliners (Dark Choco Mousse Berliner)
2024-01-26,2024-01-26 22:54:06,21342,Origanal South Indian Frappe (450 ML)
2024-01-26,2024-01-26 22:54:06,21342,Classic Frappe (350 ML)
2024-01-26,2024-01-26 22:53:52,21341,Cappucino (250 ML)
2024-01-26,2024-01-26 22:53:52,21341,Hot Chocolate (250 ML)
2024-01-26,2024-01-26 22:47:43,21340,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 22:39:35,21339,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 22:32:07,21338,Berliners (Nutella Berliner)
2024-01-26,2024-01-26 22:15:51,21337,Hot Chocolate (250 ML)
2024-01-26,2024-01-26 22:15:51,21337,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 22:13:35,21336,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 22:13:35,21336,Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner)
2024-01-26,2024-01-26 22:13:35,21336,Mix Berliner 2 Pcs (Nutella Berliner)
2024-01-26,2024-01-26 22:11:06,21335,Cafe Latte (250 ML)
2024-01-26,2024-01-26 22:11:06,21335,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 22:07:43,21334,Hot Chocolate (250 ML)
2024-01-26,2024-01-26 22:07:43,21334,MANGO JUICE
2024-01-26,2024-01-26 22:01:22,C2361,Papparoti (Plain)
2024-01-26,2024-01-26 22:01:22,C2361,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 21:53:39,21333,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-26,2024-01-26 21:53:39,21333,Nariyal Irish Cream Frappe (350 ML)
2024-01-26,2024-01-26 21:47:34,21332,Origanal South Indian Frappe (450 ML)
2024-01-26,2024-01-26 21:45:57,21331,South Indian Filter Kaapi (250 ML)
2024-01-26,2024-01-26 21:45:57,21331,Hyderabadi Chicken Keema Pav
2024-01-26,2024-01-26 21:45:57,21331,South Indian Filter Kaapi (250 ML)
2024-01-26,2024-01-26 21:45:57,21331,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-26,2024-01-26 21:04:52,21330,Madagascar Chocochip Frappe (350 ML)
2024-01-26,2024-01-26 21:04:52,21330,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 21:02:04,21329,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 21:02:04,21329,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-26,2024-01-26 21:01:19,21328,Cafe Latte (250 ML)
2024-01-26,2024-01-26 21:01:19,21328,Add On Syrup (Add On Caramel Syrup)
2024-01-26,2024-01-26 20:47:20,21327,Vietnamese (350 ML)
2024-01-26,2024-01-26 20:47:20,21327,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-26,2024-01-26 20:47:20,21327,Madagascar Chocochip Frappe (350 ML)
2024-01-26,2024-01-26 20:47:20,21327,Baked Pav Bhaji
2024-01-26,2024-01-26 20:44:16,21326,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 20:42:48,C2360,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 20:40:16,C2359,Baked Vada Pav
2024-01-26,2024-01-26 20:40:16,C2359,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 20:27:35,C2358,Papparoti (Add On Nutella sauce)
2024-01-26,2024-01-26 20:26:18,21325,Origanal South Indian Frappe (450 ML)
2024-01-26,2024-01-26 20:26:18,21325,Spicy Banana Chips 60 Gm
2024-01-26,2024-01-26 20:26:18,21325,Baked Vada Pav
2024-01-26,2024-01-26 20:26:18,21325,Berliners (Lotus Biscoff Berliner)
2024-01-26,2024-01-26 20:26:18,21325,Tartlets (Salted Caramel Tartlet)
2024-01-26,2024-01-26 20:19:09,21324,Classic Frappe (350 ML)
2024-01-26,2024-01-26 20:19:09,21324,Iced Mocha (350 ML)
2024-01-26,2024-01-26 20:19:09,21324,Calzones Veg (Calzone Paneer)
2024-01-26,2024-01-26 20:17:02,21323,Iced Americano (350 ML)
2024-01-26,2024-01-26 20:17:02,21323,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 20:12:26,21322,Classic Frappe (350 ML)
2024-01-26,2024-01-26 20:12:26,21322,Iced Latte (350 ML)
2024-01-26,2024-01-26 20:12:26,21322,Hazelnut Frappe (350 ML)
2024-01-26,2024-01-26 20:12:26,21322,Hyderabadi Chicken Keema Pav
2024-01-26,2024-01-26 20:12:26,21322,Add On Syrup (Add On hazelnuts Syrup)
2024-01-26,2024-01-26 20:09:53,21321,Hazelnut Frappe (350 ML)
2024-01-26,2024-01-26 20:09:53,21321,Cafe Mocha (350 ML)
2024-01-26,2024-01-26 20:09:12,21320,Flat White 250 Ml
2024-01-26,2024-01-26 20:08:27,21319,Madagascar Hot Chocolate (250 ML)
2024-01-26,2024-01-26 20:08:27,21319,Kaapicino (250 ML)
2024-01-26,2024-01-26 20:08:27,21319,Chicken Calzone
2024-01-26,2024-01-26 19:50:14,21318,Cappucino (350 ML)
2024-01-26,2024-01-26 19:40:55,21317,Cappucino (250 ML)
2024-01-26,2024-01-26 19:40:55,21317,Hazelnut Frappe (350 ML)
2024-01-26,2024-01-26 19:40:55,21317,Cappucino (250 ML)
2024-01-26,2024-01-26 19:40:55,21317,Papparoti (Add On Nutella sauce)
2024-01-26,2024-01-26 19:28:10,21316,Iced Americano (350 ML)
2024-01-26,2024-01-26 19:28:10,21316,Chicken Calzone
2024-01-26,2024-01-26 19:15:47,21315,South Indian Filter Kaapi (250 ML)
2024-01-26,2024-01-26 19:15:47,21315,Cafe Mocha (250 ML)
2024-01-26,2024-01-26 19:15:47,21315,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-26,2024-01-26 19:15:47,21315,Baked Vada Pav
2024-01-26,2024-01-26 19:10:06,C2357,Nariyal Irish Cream Frappe (350 ML)
2024-01-26,2024-01-26 19:05:57,21314,Double Restritto 44 Ml
2024-01-26,2024-01-26 19:05:23,21313,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 19:05:23,21313,ALMOND MILK (200 ML)
2024-01-26,2024-01-26 19:05:23,21313,Chicken Calzone
2024-01-26,2024-01-26 19:05:23,21313,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-26,2024-01-26 19:04:10,21312,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 19:04:10,21312,Papparoti (Plain)
2024-01-26,2024-01-26 19:03:33,C2356,Chicken Calzone
2024-01-26,2024-01-26 19:03:33,C2356,Baked Pav Bhaji
2024-01-26,2024-01-26 18:46:02,21311,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 18:46:02,21311,Tartlets (Kacha Nimbu Tartlet)
2024-01-26,2024-01-26 18:39:42,21310,Iced Americano (350 ML)
2024-01-26,2024-01-26 18:39:42,21310,Add On Syrup (Add On Irish Syrup)
2024-01-26,2024-01-26 18:32:44,21309,Classic Frappe (350 ML)
2024-01-26,2024-01-26 18:25:56,21308,Iced Latte (350 ML)
2024-01-26,2024-01-26 18:25:56,21308,ALMOND MILK (200 ML)
2024-01-26,2024-01-26 18:25:56,21308,Add On Syrup (Add On hazelnuts Syrup)
2024-01-26,2024-01-26 18:25:56,21308,Add On Syrup (Add On Vanilla Syrup)
2024-01-26,2024-01-26 18:25:56,21308,Nariyal Irish Cream Frappe (350 ML)
2024-01-26,2024-01-26 18:22:45,21307,Calzones Veg (Calzone Paneer)
2024-01-26,2024-01-26 18:22:45,21307,Baked Vada Pav
2024-01-26,2024-01-26 18:22:45,21307,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 17:52:36,21306,Hot Chocolate (250 Ml)
2024-01-26,2024-01-26 17:48:59,21305,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 17:48:59,21305,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 17:48:59,21305,Cafe Latte (250 ML)
2024-01-26,2024-01-26 17:48:59,21305,Add On Syrup (Add On Vanilla Syrup)
2024-01-26,2024-01-26 17:48:59,21305,Papparoti (Plain)
2024-01-26,2024-01-26 17:42:30,21304,Classic Frappe (450 ML)
2024-01-26,2024-01-26 17:20:06,21303,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 17:20:06,21303,Cappucino (250 ML)
2024-01-26,2024-01-26 17:20:06,21303,OAT MILK (200 ML)
2024-01-26,2024-01-26 17:20:06,21303,Pour Over
2024-01-26,2024-01-26 17:20:06,21303,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 17:04:07,21302,Classic Frappe (350 ML)
2024-01-26,2024-01-26 16:46:51,21301,Baked Vada Pav
2024-01-26,2024-01-26 16:46:51,21301,Baked Pav Bhaji
2024-01-26,2024-01-26 16:46:51,21301,Hazelnut Frappe (450 Ml)
2024-01-26,2024-01-26 16:45:54,21300,Cafe Latte (250 ML)
2024-01-26,2024-01-26 16:43:29,21299,Cappucino (350 Ml)
2024-01-26,2024-01-26 16:39:43,21298,Classic Frappe (350 ML)
2024-01-26,2024-01-26 16:39:43,21298,Bon Bon (350 ML)
2024-01-26,2024-01-26 16:39:43,21298,Baked Vada Pav
2024-01-26,2024-01-26 16:39:43,21298,Hot Chocolate (250 ML)
2024-01-26,2024-01-26 16:32:21,21297,Spicy Banana Chips 60 Gm
2024-01-26,2024-01-26 16:18:38,21296,Origanal South Indian Frappe (350 ML)
2024-01-26,2024-01-26 16:18:38,21296,OAT MILK (200 ML)
2024-01-26,2024-01-26 15:54:06,21295,Cappucino (250 ML)
2024-01-26,2024-01-26 15:54:06,21295,Baked Vada Pav
2024-01-26,2024-01-26 15:44:12,21294,Americano (250 ML)
2024-01-26,2024-01-26 15:30:14,21293,Cold Brew
2024-01-26,2024-01-26 15:16:58,21292,Papparoti (Add On Nutella sauce)
2024-01-26,2024-01-26 15:16:58,21292,Americano (250 ML)
2024-01-26,2024-01-26 15:07:05,21291,Baked Vada Pav
2024-01-26,2024-01-26 14:35:20,21290,Kaapicino (250 ML)
2024-01-26,2024-01-26 14:35:20,21290,Cafe Latte (250 ML)
2024-01-26,2024-01-26 14:35:20,21290,OAT MILK (200 ML)
2024-01-26,2024-01-26 14:35:20,21290,Add On Syrup (Add On hazelnuts Syrup)
2024-01-26,2024-01-26 14:32:16,21289,MANGO JUICE
2024-01-26,2024-01-26 14:31:00,21288,Americano (350 ML)
2024-01-26,2024-01-26 13:54:26,21287,Vietnamese (350 ML)
2024-01-26,2024-01-26 13:54:26,21287,Tartlets (chocolate Tartlet)
2024-01-26,2024-01-26 13:54:26,21287,Tartlets (Kacha Nimbu Tartlet)
2024-01-26,2024-01-26 13:54:26,21287,Tartlets (Salted Caramel Tartlet)
2024-01-26,2024-01-26 13:54:26,21287,PINAPPLE JUICE
2024-01-26,2024-01-26 13:54:26,21287,Cappucino (250 ML)
2024-01-26,2024-01-26 13:44:20,21286,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 13:40:53,21285,Cappucino (350 ML)
2024-01-26,2024-01-26 13:39:54,C2355,South Indian Filter Kaapi (150 ML)
2024-01-26,2024-01-26 13:37:17,C2354,ORANGE JUICE
2024-01-26,2024-01-26 13:37:17,C2354,PINAPPLE JUICE
2024-01-26,2024-01-26 13:37:17,C2354,Baked Pav Bhaji
2024-01-26,2024-01-26 13:37:17,C2354,Baked Vada Pav
2024-01-26,2024-01-26 13:09:59,C2353,Baked Vada Pav
2024-01-26,2024-01-26 12:14:53,C2352,South Indian Filter Kaapi (150 ML)
